name,category,address,star,comment,naver_services,station,out,meter,lines,walking_time,price,cute,wide,corps,satisfaction,modern,ambience,visual,cozy,clean,service,exoticfood,exotictheme,classic,alone,tags
코테츠,일식당,서울 마포구 독막로3길 28-17 1층 102호,4.44,합정 오코노미야끼 퀄리티에 놀란 곳,,합정역,3번,351.0,"2호선,6호선",4.0,0.7120004854228961,0.0,0.24801288918559258,0.0,0.8285844194975279,0.0,0.14142400662951055,0.0,0.46937497962634944,0.17223016566870744,0.21272616679857148,1.3040575101070653,0.36780838867015936,0.0,0.6283113279699495,혼자
샌드커피 논탄토 연남,카페,서울 마포구 동교로 212-16,4.49,,,홍대입구역,3번,183.0,"2호선,공항철도,경의중앙선",2.0,0.24427266341968046,0.0,0.5395607006071564,0.0,0.26436309749824327,0.2983193465049391,0.293774530120516,0.0828558555462438,0.440502439927772,0.199203297718146,0.2759059710720832,1.5272447358979937,0.8531035163863107,0.0,0.06613413676611518,"이색음식,이색테마"
고기꾼김춘배 홍대본점,"육류,고기요리",서울 마포구 홍익로3길 36 3층,4.51,홍대 삼겹살 맛집으로 유명한 고기꾼 김춘배 소고기,네이버예약,홍대입구역,9번,445.0,"2호선,공항철도,경의중앙선",6.0,0.6553439946799257,0.06894021080603664,0.34657149857977637,1.297408693696928,0.863348270773977,0.10348969092665453,0.2512619134782841,0.0,0.34328232891482885,0.4917130225956306,0.4960896322291074,0.4022305354254565,0.035699894193551525,0.0,0.20600888935589026,"단체,응대"
멘야산다이메 본점,일본식라면,서울 마포구 홍익로5안길 24,4.32,,,홍대입구역,9번,386.0,"2호선,공항철도,경의중앙선",5.0,0.4804973785736836,0.0,0.3427961832151035,0.5276867217320571,1.0392702371485896,0.0,0.21063821698126053,0.0,0.14686994742029494,0.08710200536802652,0.14476937910611792,1.1630054811314172,0.8638610579799003,0.10736395208427729,0.6361376006067706,"단체,이색테마,혼자"
카레시,카레,서울 마포구 독막로9길 31 1층,,,,상수역,1번,476.0,6호선,6.0,0.29653351792498794,0.13553741135138828,0.4752374615300289,0.0,1.0824485237295636,0.13787435792209016,0.10196591426881386,0.36525178945456466,0.10313914202718934,0.419255385148473,0.13661707098624978,1.30230037262528,0.5319208242592294,0.09874123227946484,0.29931479792754323,이색테마
산리오 러버스 클럽,카페,서울 마포구 와우산로19길 18 산리오 러버스 클럽,4.48,,,상수역,1번,460.0,6호선,6.0,0.1341286735031694,2.3375289806583908,0.3563711653377552,0.0,0.356365185638833,0.4203668831295153,0.21213721145628117,1.0414439328537843,0.1402786334809961,0.05067267279182087,0.15845029257670631,0.17423941778502702,1.9880081685024438,0.0,0.0,"귀여운,비주얼,이색테마"
비스트로사랑방,"스파게티,파스타전문","서울 마포구 와우산로15길 40 BISTRO 사랑방 , 2층",4.54,,"네이버예약,네이버톡톡",상수역,1번,247.0,6호선,3.0,0.4786401308574221,0.09659202583788022,0.4207793430812069,0.0,1.0290070472906196,0.22968774783842355,0.22078106241301376,0.2685145118041941,0.18433205919270493,0.2554968228851044,0.18174265123880354,1.426955700165465,0.2699114701028739,0.0,0.21815834080278496,이색음식
어메이징농카이,태국음식,서울 마포구 동교로 156-11 1층,4.49,태국사람 갓세븐 뱀뱀도 극찬한 홍대 태국음식 맛집,배달,홍대입구역,1번,360.0,"2호선,공항철도,경의중앙선",4.0,0.6589833999535655,0.0,0.2831731514609122,0.554954159477617,1.073406513845753,0.04218062172998897,0.1179040681675926,0.15812659798076156,0.11924999381044792,0.11460391090560011,0.16129013552475044,1.1841105434661414,0.4447353374656337,0.0,0.29190015173375916,"단체,이색테마"
바다애 홍대본점,생선회,서울 마포구 동교로 128 1층,4.54,,배달,합정역,2번,609.0,"2호선,6호선",8.0,0.6649612619278356,0.2069461947477056,0.5546279056391565,0.9210942089796627,0.7989066450795542,0.1107182746046393,0.13105163366609937,0.0,0.2957862509057766,1.0919045845445814,0.4591084571062763,0.2546538632048028,0.0,0.0,0.31369143515010733,"넓은,단체,위생,응대"
배터리88 홍대점,요리주점,서울 마포구 와우산로19길 6 1층,4.4,홍대 루프탑에서 밤새놀수있는 갬성포차,"네이버예약,네이버톡톡",상수역,2번,422.0,6호선,5.0,1.2103653579942601,0.0,0.7639219813027003,0.900901852343218,0.25899110051408764,0.29235288153710026,0.6516087709983326,0.0,0.34779395951729475,0.17514500194956875,0.3463248465899801,0.4224658481692675,0.0,0.0,0.0,"가성비,넓은,단체,분위기"
스시오 블랙컨테이너,"일식,초밥뷔페",서울 마포구 어울마당로 100-6 1층,,홍대스시오에서 초밥 무한리필 즐기고 대왕연어초밥,,홍대입구역,9번,349.0,"2호선,공항철도,경의중앙선",4.0,1.2147116369884416,0.0,0.29709020547687687,0.0,0.8290143522644963,0.038284426471027734,0.04561899642223093,0.14426104795041136,0.1086100726035394,0.7829725901803956,0.21973674988569114,0.7359941628633347,0.038284426471027734,0.0,0.16909590315439546,"가성비,위생"
소코아 홍대점,카레,서울 마포구 와우산로15길 49 1층 소코아 홍대점,4.6,,,상수역,1번,226.0,6호선,3.0,0.4499768388958612,0.36331948665740094,0.06824259009624724,0.0,0.9247944177354948,0.2459718995269264,0.19032270307918792,0.2871781119691448,0.21988565908461408,0.17280532604764332,0.43790250356973104,1.1876964824207679,0.10575134836368254,0.0,0.23371682733374186,응대
필로베이커리,"카페,디저트",서울 마포구 홍익로2길 27-22 2층,4.79,,"네이버페이,네이버톡톡",홍대입구역,9번,206.0,"2호선,공항철도,경의중앙선",3.0,0.08715872834921265,2.185866051534589,0.2923287120047149,0.0,0.08926698968970274,1.3735938577760047,0.47295579830693407,1.1418141266764787,0.3509388364060075,0.08681029707151323,0.10829709440846798,1.2689601357618265,0.8035408999782063,0.26327275708126513,0.08101463557923576,"귀여운,모던,비주얼,이색테마,클래식"
또보겠지떡볶이집 호호시스터점,분식,서울 마포구 양화로6길 45 2층,4.56,홍대맛집 합정역 또보겠지 떡볶이 호호시스터즈점,,합정역,6번,286.0,"2호선,6호선",4.0,0.3751508003832682,0.3768847434296839,0.500389517648289,0.0,1.3457090810048125,0.0455645302905822,0.03905262875314203,0.08863966938082374,0.04466912379354368,0.2122929398267034,0.12449182440040274,1.449792085570542,0.0,0.0,0.1989102673991071,"귀여운,만족,이색음식"
연남어부,생선회,서울 마포구 동교로 220 1층,4.49,초신상 젊은감각이 돋보이는 횟집,네이버예약,홍대입구역,3번,220.0,"2호선,공항철도,경의중앙선",3.0,0.5142492915536647,0.0,0.35221528617037645,1.027536903064072,0.6518970709705793,0.2877500049269267,0.3150208256287664,0.508570594884757,0.34245808919532206,1.4112784558795837,0.27892264284673846,0.5134544336188327,0.08006361046510493,0.11067806156259671,0.651368851668059,"단체,비주얼,위생,혼자"
무쏘 홍대입구역점,소고기구이,서울 마포구 어울마당로 131 지층,4.58,홍대맛집베스트10 8천원의 행복으로 즐기는 연탄고추장불고기,,홍대입구역,8번,169.0,"2호선,공항철도,경의중앙선",2.0,1.2367829522207352,0.09536770644636672,0.22960106195633204,0.5056499735848362,0.8835653386678706,0.1855003308064147,0.08347657870707972,0.0,0.0,1.0925665812398127,0.33168499046464944,0.24997484335184963,0.04969941686594269,0.0,0.14873279491947047,"가성비,단체,위생"
하카타나카,일식당,서울 마포구 와우산로23길 50 2F,4.45,오오기상이 추천해줘서 믿을수있는 일본 밥집,,홍대입구역,9번,142.0,"2호선,공항철도,경의중앙선",2.0,0.5773879576812203,0.0,0.20950091227305112,0.0,1.0352851547168356,0.059541682708315904,0.09014956867141795,0.21829325339688607,0.16581252246218264,0.5459476849294002,0.14476937910611792,0.9968152511686721,1.0439800930150445,0.0,0.5722824783661536,"이색테마,혼자"
부탄츄 홍대본점,일본식라면,서울 마포구 와우산로35길 75 1층 부탄츄,4.24,홍대 일본라멘 부탄츄에서 진한 돈코츠라멘,,홍대입구역,7번,114.0,"2호선,공항철도,경의중앙선",1.0,0.605236953451666,0.08968420983755664,0.4731504446314362,0.0,0.8222466246126281,0.0,0.10086392203578927,0.09075144971954481,0.15175155820889072,0.7180441668319032,0.18951882235867626,1.169119524609462,0.214225397862995,0.0,0.5168105539176274,"위생,혼자"
또보겠지떡볶이집 붕붕허니비점,분식,서울 마포구 양화로19길 22-25 2층,4.58,,"네이버페이,네이버주문",홍대입구역,3번,148.0,"2호선,공항철도,경의중앙선",2.0,0.5106010596600151,0.13110597305085883,0.12707436260525665,0.0,1.2774973233078806,0.0,0.030015895940265568,0.0,0.034354949872582086,0.32354749726318166,0.20261664595436646,1.3305523781116555,0.0,0.04886653502635009,0.24735609755892224,"만족,이색음식"
해피베어데이 본점,"카페,디저트",서울 마포구 양화로12길 16-6 1층,4.76,,"네이버페이,네이버예약",합정역,3번,269.0,"2호선,6호선",3.0,0.06663448035022014,2.573479263671045,0.14335709387456066,0.0,0.24887974218264391,0.7398092315618832,0.37675514452207576,1.8941705257159211,0.1813214532516169,0.10828191632224368,0.1596337101523112,0.7204376065797036,1.2800516222023732,0.10790243822696018,0.0,"귀여운,모던,비주얼,이색테마"
OBPC 연남본점,피자,서울 마포구 양화로23길 40 1층,,생방송투데이 밥상 같은 피자 물김치 골목빵집,,홍대입구역,3번,251.0,"2호선,공항철도,경의중앙선",3.0,0.4825139909400994,0.1129000490219484,0.20799969791593736,0.0,0.9915936195988848,0.311285241639922,0.44566957919436634,0.21673560965920802,0.2139498753384926,0.15832150143699283,0.22589192216940904,1.1936548882317837,0.35490254082656697,0.22822095146133695,0.2525600908674608,클래식
리밀앤밀리,"카페,디저트",서울 마포구 동교로22길 21 1층,4.76,,"네이버페이,네이버주문,네이버톡톡",홍대입구역,1번,513.0,"2호선,공항철도,경의중앙선",6.0,0.36565457236524784,0.1571440046503434,0.4373774729956838,0.557357491884868,0.6706611925303307,0.2975904490770055,0.51056266605371,0.2960703171575735,0.4927647570322244,0.1784677459991775,0.24123707820789095,1.360384702327575,0.08310190880966747,0.21779124427788568,0.342923722180485,"단체,이색음식,클래식"
버터베이커리,베이커리,서울 마포구 동교로 226,4.57,,,홍대입구역,3번,241.0,"2호선,공항철도,경의중앙선",3.0,0.32931193021780436,0.2113179513377282,0.37514348243871254,0.29556359177590513,0.7479617301663257,0.0,0.09745626363346459,0.49182087085445664,0.19496104096202369,0.06536159387468318,0.08920204758111308,1.933188228335067,0.24653959201108647,0.0,0.06095450706648696,"비주얼,이색음식"
신미경홍대닭갈비,닭갈비,서울 마포구 와우산로21길 31-10 1층,4.48,홍대맛집 세계로 뻗어나가는 신미경 닭갈비,"네이버페이,네이버예약,배달",홍대입구역,9번,579.0,"2호선,공항철도,경의중앙선",7.0,0.9853940159516514,0.0,0.6361504297680516,0.7484331116113055,1.037871665843667,0.07131146660722688,0.0552739469895146,0.07090520448686584,0.13528312458603586,0.45952905350011275,0.37702109698326575,0.7943475086825017,0.07131146660722688,0.09874123227946484,0.16081451209432404,"가성비,넓은,단체"
이츠모라멘,일본식라면,서울 마포구 와우산로23길 18-7 2층 202호,4.48,,,홍대입구역,9번,335.0,"2호선,공항철도,경의중앙선",4.0,0.4092892045465677,0.13645994811317566,0.24907858382478917,0.0,1.1909470298110758,0.0718125171427541,0.08530214740894483,0.13804656695166947,0.13620404572654884,0.25757422652440315,0.11421109346342341,1.4737999070681036,0.13881172322537377,0.0,0.828002146091104,"만족,이색음식,혼자"
토끼정 홍대,일식당,서울 마포구 잔다리로2길 13 1층~3층,4.53,,"네이버예약,네이버톡톡",합정역,3번,565.0,"2호선,6호선",7.0,0.7348882927919634,0.3595921407183095,0.6671982789893304,0.17372542697750032,0.625771712119238,0.4805885743254278,0.36761088428110655,0.23339411639345567,0.31268831471929476,0.4676628079343477,0.45010821135676826,0.8253917105874842,0.16236805604798293,0.0,0.3479165417136198,"가성비,넓은,응대"
서교주담 합정,요리주점,서울 마포구 어울마당로5길 46 1층 서교주담 합정,4.75,연남동 합정동 술집 매실주 맛있는 전통주점,,합정역,3번,348.0,"2호선,6호선",4.0,0.34814157850990024,0.16136239164114638,0.20362286101424573,0.324883926456833,0.8074003855128042,0.7275766936146807,0.6882877471861987,0.30349226643344185,0.29974821475917685,0.44014107689498994,0.14320096150679007,1.130883775338508,0.23705792378133383,0.11796122525058277,0.13130675985563764,"모던,분위기"
티와이티디,"카페,디저트",서울 마포구 양화로19길 22-8 1층 tytd,,,,홍대입구역,3번,179.0,"2호선,공항철도,경의중앙선",2.0,0.15625964370207865,0.3301353887041202,0.4084368784973218,0.35679148726384535,0.41885402055180315,0.6911158981227276,0.5292539045338683,0.6881668757618855,0.6810389751341744,0.29031434562210234,0.13244113474844027,1.3763483331834547,0.5859812843792511,0.4442608684879766,0.14558692825897102,"모던,비주얼,아늑,이색음식,이색테마,클래식"
943 킹스크로스CAFE,"카페,디저트",서울 마포구 양화로16길 24 1층~4층,4.26,해리포터 카페 943킹스크로스 이색 데이트하기 좋은 곳,,홍대입구역,9번,495.0,"2호선,공항철도,경의중앙선",6.0,0.20852789859619061,0.16445290668110582,0.4178448874539431,0.178917254944112,0.3708997888136186,0.9350746290020421,0.34509629581468365,0.4906674221957392,0.10570455413167879,0.07414707733336436,0.08417986405806754,0.8190208912411893,2.188191152076401,0.0619419112782309,0.06916785427441725,"모던,비주얼,이색테마"
불떡클럽 연남본점,떡볶이,서울 마포구 양화로23길 30 2층,,,,홍대입구역,3번,206.0,"2호선,공항철도,경의중앙선",3.0,0.6297382019728741,0.43833208357770453,0.27032881884538745,0.0,0.5949408780088407,0.7350234136958839,0.5020673116566187,0.29869971552320096,0.20133775887717048,0.4774224601811343,0.35790643654444604,1.111325083521716,0.3258361276231187,0.25850522370923795,0.05363731355513184,"귀여운,모던,클래식"
언더플로어,"카페,디저트",서울 마포구 동교로 232 지하1층,4.73,,,홍대입구역,3번,262.0,"2호선,공항철도,경의중앙선",3.0,0.08117885625248294,0.9418126006692746,0.0,0.0,0.29774052515545746,0.0,0.9152613141960452,0.0,1.2633967942596847,0.10641425653509798,0.26501757568135925,0.7467613596442455,0.18164492100117235,0.6092251113400892,0.272647033154233,"귀여운,분위기,아늑,클래식"
멘야하나비 합정점,일본식라면,서울 마포구 잔다리로7안길 14 1층,4.49,,,합정역,2번,228.0,"2호선,6호선",3.0,0.5499014039724656,0.0,0.0,0.0,0.8569058089032741,0.0,0.05075289046605845,0.4736473458817563,0.22220690035537377,0.3771022051091309,0.18757593378638643,1.6145526060122366,0.09673902005493648,0.0,0.7508608542633912,"비주얼,이색음식,혼자"
청년화로1987,"육류,고기요리",서울 마포구 동교로 219 1층 청년화로1987,4.55,연남동 삼겹살 맛있는 연트럴파크 맛집,,홍대입구역,3번,278.0,"2호선,공항철도,경의중앙선",3.0,0.39211652779386635,0.0,0.3060181192873171,1.3186552090884187,0.9069468362892077,0.24898196108905712,0.3440045377994107,0.13148888838869227,0.12972833111996185,0.5406714848947918,0.6018676629638864,0.47795547643193204,0.0,0.09461652813414737,0.10545799406865093,"단체,응대"
진진,중식당,서울 마포구 잔다리로 123 1층,,,네이버예약,망원역,1번,482.0,6호선,6.0,0.6342265658684957,0.0,0.2705994924705052,1.0154783884249003,1.0643623656250312,0.04008572353928558,0.08695166452666683,0.0,0.432467489886283,0.24425058761036889,0.22253279732728126,1.2548949455073066,0.04008572353928558,0.0,0.1765356197269108,단체
모센즈스위트,"카페,디저트",서울 마포구 어울마당로 51-1 1층,4.66,달달한 아랍디저트 카이막 먹으러 홍대카페,배달,상수역,1번,404.0,6호선,5.0,0.32569896624407585,0.0,0.5589958749329853,0.0,0.8926673067886134,0.0,0.03312767040182645,0.0,0.20848840092740625,0.10537569307231608,0.21855003818102764,1.539544228716638,0.5129890915495711,0.0,0.06019414147517576,"넓은,이색음식,이색테마"
JASE,바(BAR),서울 마포구 와우산로19길 6-11 2층,,술집 분위기와 가성비가 좋은 칵테일바,,상수역,2번,470.0,6호선,6.0,0.7428631927881064,1.0485392506857885,0.37031941410802216,0.0,0.3441846768901509,0.21184924080176754,0.6665008174707382,1.207673086068792,0.7131905166217882,0.1248792536689199,0.29824627595161635,0.5898269395895254,0.3865697614161288,0.28615570921287725,0.6566151573305924,"가성비,귀여운,분위기,비주얼,아늑,클래식,혼자"
히츠지야,일식당,서울 마포구 독막로3길 21 1층 히츠지야,4.82,,,합정역,3번,241.0,"2호선,6호선",3.0,0.6395807206350861,0.0,0.11975222604686674,0.13467143226470465,1.1740587881498779,0.0,0.29085838444405493,0.0,0.23311035950544035,0.5407728002190201,0.4167187976113981,0.41768964520037943,0.4924203821169675,0.0,0.19126698282885682,"만족,이색테마"
부산집 홍대본점,"오뎅,꼬치",서울 마포구 와우산로38길 4 지층 공원안 부산집,4.41,,,홍대입구역,6번,232.0,"2호선,공항철도,경의중앙선",3.0,0.25669547883229527,0.0,0.5036015592243999,0.0,1.0297288523135928,0.29614336554643284,0.8049746484533391,0.0,0.2257825285430393,0.09270982999051555,0.23312457805290152,0.617211740295229,0.0,0.21669116370869815,0.23994202655088884,"분위기,클래식"
미도인 홍대,양식,서울 마포구 잔다리로2길 19 1층,4.5,홍대 스테이크 l 줄서서 먹는 대창곱창덮밥,,합정역,3번,568.0,"2호선,6호선",7.0,0.7081228349272302,0.3712449016432241,0.056357409041641326,0.0,0.8221738696338722,0.6736866589180571,0.28408068889332483,0.7382742269866754,0.1650520595089794,0.5287571853873488,0.2887782380985935,1.102938667344791,0.12870165116240093,0.06230042918227582,0.359254850773171,"귀여운,모던,비주얼"
합정광안리 본점,생선회,서울 마포구 독막로3길 38 광안리,4.46,,"네이버예약,네이버톡톡",합정역,3번,327.0,"2호선,6호선",4.0,0.4543119284559548,0.0,0.3664912780569888,0.990642874460051,1.132986883543997,0.0,0.14564198483227206,0.23161339881666115,0.22865742906987502,1.0289478663467917,0.21482969494649956,0.8205772624848222,0.08378323767714017,0.0,0.24297625812774432,"단체,만족,위생"
청기와타운 홍대점,"육류,고기요리",서울 마포구 양화로 128 1층,,,네이버예약,홍대입구역,9번,265.0,"2호선,공항철도,경의중앙선",3.0,0.3976762327296367,0.0,0.5471500192337967,0.9748015072142089,0.9391338895264087,0.1753965928164753,0.21967493874880611,0.17444675627972023,0.17215879838507978,0.4320160116061537,0.5814336285787717,0.42804951507863864,0.09153887281196293,0.12627180807651303,0.14049328023359256,"넓은,단체,응대"
파리아저씨,요리주점,서울 마포구 홍익로5안길 42 세븐일레븐 옆,4.55,,"네이버페이,네이버예약,네이버주문",홍대입구역,9번,504.0,"2호선,공항철도,경의중앙선",6.0,0.4851322744223098,1.3579277702862422,0.0,0.6441989427805732,0.5836674504509334,0.48876908846341865,0.7308846976985552,0.349053966033312,0.5426635599888937,0.21258402720659253,0.4947956207831511,0.4608951827267671,0.7180903464568432,0.0,0.0,"귀여운,단체,분위기,아늑,응대,이색테마"
연남물갈비,"육류,고기요리",서울 마포구 동교로25길 37 1층,4.49,,네이버톡톡,홍대입구역,1번,387.0,"2호선,공항철도,경의중앙선",5.0,0.9003735532043526,0.0,0.49182320192094725,0.26890515904623036,0.9480385451699355,0.0,0.036077279557807825,0.35591460541067,0.03451274825780507,0.44827567485404013,0.3470654844407781,0.6812917219113727,0.06921870268298654,0.0,0.44717815053089516,가성비
띵크프룻,"카페,디저트",서울 마포구 와우산로29길 14-12 1층,,,,홍대입구역,7번,281.0,"2호선,공항철도,경의중앙선",4.0,0.44094146325891215,0.0,0.6023811815854887,0.0,0.5639354490799391,0.2824155691621823,0.15466415001307746,1.4455156433619665,0.14832201756739363,0.743704159339191,0.2862549814434835,1.394082463044805,0.2824155691621823,0.37718941483195445,0.0,"넓은,비주얼,위생,이색음식,클래식"
청돈옥,"육류,고기요리",서울 마포구 잔다리로6길 10 1층 청돈옥,,,"네이버예약,네이버톡톡,쿠폰",합정역,3번,440.0,"2호선,6호선",6.0,0.2090879251243509,0.0,0.0,0.5150552846499192,1.0980452344992435,0.21087471848476647,0.25784452708548533,0.2709145444382811,0.20704713666376381,0.9844046369689275,0.5804333467297895,0.5463204469413077,0.0,0.10424272015080466,0.11612458810653166,"단체,만족,위생,응대"
들풀한상,한식,서울 마포구 동교로 156-5,4.36,홍대 한정식을 찾는다면 들풀 서교동점 달맞이정식,배달,홍대입구역,1번,403.0,"2호선,공항철도,경의중앙선",5.0,0.5231440751548577,0.0,0.1954011539655809,1.163417868159518,0.6624840229511834,0.35490254082656697,0.1610127172437133,0.0,0.4335505268048359,1.2924667840537938,0.24445857737093607,0.885707308502075,0.0,0.21452413516730098,0.513066700420304,"단체,위생,클래식,혼자"
둥지닭볶음탕,닭볶음탕,서울 마포구 와우산로29마길 16 둥지닭볶음탕 홍대점,4.51,새둥지 위에 닭이랑 병아리 올라간 둥지닭볶음탕,배달,홍대입구역,7번,248.0,"2호선,공항철도,경의중앙선",3.0,0.5954995008150952,1.9129171687869666,0.15001266575843358,0.0,0.8158284136801349,0.12027991585497075,0.12312423999264906,1.2644556726514538,0.17215879838507978,0.3076610462557394,0.2308114035567002,0.7826445879728985,0.3245713439443232,0.0,0.0,"귀여운,비주얼"
비포블루밍,"카페,디저트",서울 마포구 양화로23길 28 3층,4.57,,"네이버페이,네이버예약,네이버톡톡",홍대입구역,3번,197.0,"2호선,공항철도,경의중앙선",2.0,0.21650235107957647,0.1903272117326259,0.46109570552097534,0.14253352626296742,0.3745725991385336,0.5580733328044625,0.5047942703887451,0.9659524160894898,0.5291071264270764,0.43282960402597387,0.16917328983006483,1.5893510080201687,0.22242403498380325,0.22299952942263332,0.15528463292157033,"모던,비주얼,이색음식,클래식"
도식화,"카페,디저트",서울 마포구 와우산로17길 19-9 1층,,,,상수역,1번,350.0,6호선,4.0,0.02571255764659568,0.2632795963391793,0.8584629764280258,0.0,0.13315253298748478,1.0965685349588734,0.3009537239875231,1.5388603091585749,0.27430471970966214,0.14464012574255905,0.09503261059706673,1.0038013148956741,2.2952003930932845,0.15894704064990578,0.04714045249476212,"넓은,모던,비주얼,이색테마"
하와이킴,"카페,디저트",서울 마포구 와우산로 147 1층,,,"네이버톡톡,쿠폰",홍대입구역,6번,456.0,"2호선,공항철도,경의중앙선",6.0,0.3015647572369704,0.0,0.4219390252735615,0.0,0.39282757728144796,0.3467952187010372,0.5354652801684648,0.0,0.47579718477671945,0.20999273186260828,0.4089322311441602,1.2717318747240716,1.6380778985711013,0.0,0.0,"분위기,이색테마"
퀜치커피,카페,서울 마포구 동교로12안길 9 . 1층,4.71,,,망원역,1번,369.0,6호선,5.0,0.24458002889443176,0.49520269917790244,0.0,0.0,0.5639354490799391,0.682586291013321,0.6077686580282282,0.5000526013521458,0.6725964739518879,0.0,0.2862549814434835,1.2884345782027549,0.0,0.37718941483195445,0.41442647154096796,"귀여운,모던,분위기,비주얼,아늑,클래식"
중화복춘 공원,중식당,서울 마포구 동교로 220-7 101호,4.44,연남동 중식당 중국에서도 먹힐만한 중화요리,,홍대입구역,3번,172.0,"2호선,공항철도,경의중앙선",2.0,0.8289119500430794,0.0,0.15795871269475514,0.771702976691612,0.8639359520807742,0.12674908344145383,0.2535572649455596,0.5911189808227681,0.03256807583076991,0.4519067979060576,0.3152203695215974,1.0587834965406848,0.23922500258001894,0.38820216664326934,0.0,"가성비,단체,비주얼,클래식"
천이오겹살 합정본점,"육류,고기요리",서울 마포구 양화로7길 12,4.28,합정 맛집 밥블레스유 이영자가 극찬한 냉동삼겹살,,합정역,2번,82.0,"2호선,6호선",1.0,0.8664050773632862,0.0,0.2496148908054275,0.0,1.1033382562178038,0.10611752832149576,0.03754185680938443,0.20096646003570834,0.3638178737573821,0.36586041375482703,0.25018056569027514,1.0305256570074326,0.0,0.0,0.1622592102037342,"가성비,만족"
이치류 홍대본점,양갈비,서울 마포구 잔다리로3안길 44,4.56,,,합정역,3번,357.0,"2호선,6호선",4.0,0.46836778813795815,0.0,0.0,0.2645694565981974,1.2846183968859646,0.06799084056962627,0.20570606306442862,0.13092354061719474,0.18799331608454423,0.24499586718327362,0.4790360366398403,0.6721854867575471,0.1316517602493887,0.0,0.2000128798674544,"만족,응대"
정든집,"오뎅,꼬치",서울 마포구 잔다리로 20-13,4.33,홍대 하이볼이 맛있는 오뎅바,,합정역,3번,571.0,"2호선,6호선",7.0,0.0,0.5722686996116151,0.4041287454877955,1.4784017604502226,0.6486600991482722,0.0,0.3854976828028262,0.0,0.9327419863272618,0.0,0.277278906885141,0.7964666898501004,0.331652950185264,0.4396515194923664,0.0,"귀여운,단체,아늑,클래식"
남산호랭이,"스파게티,파스타전문",서울 마포구 잔다리로 25 1층,,,,합정역,3번,483.0,"2호선,6호선",6.0,1.002313892655799,0.3168236689868361,1.088909323050972,0.5030268228652729,0.7321944238227105,0.7778960474450216,0.18860531153032495,0.47240144406510776,0.05430058785587054,0.5832286981548229,0.21435106262318684,1.1136190079628634,0.17380249285612248,0.0,0.0,"가성비,넓은,단체,모던,비주얼"
긴자료코 본점,돈가스,서울 마포구 홍익로2길 43,4.51,,,홍대입구역,9번,250.0,"2호선,공항철도,경의중앙선",3.0,1.0579029765526162,0.0,0.4518597816634681,0.0,0.8470894908778543,0.040190779303058685,0.0871743097802142,0.28227154670781596,0.11382499996326222,0.3147172566483225,0.10281953776980769,1.2124765869801175,0.07882847840549226,0.0,0.8288230225170315,"가성비,혼자"
우동가조쿠,"우동,소바",서울 마포구 양화로19길 18 화성빌딩 1층,4.55,식감이 살아서 움직이는 가조쿠우동,네이버톡톡,홍대입구역,2번,192.0,"2호선,공항철도,경의중앙선",2.0,0.4520571854278906,0.17297312467581924,0.26575704359191255,0.18811882935185376,0.9190228184958856,0.0,0.11620039550406075,0.0912952224131898,0.24895402380363715,0.3789470190073825,0.24556272089115166,1.23590454571262,0.04695985904348706,0.0,0.8909667408406945,혼자
코노미,일식당,서울 마포구 잔다리로6길 28,,야끼소바에 맥주 가성비좋은 홍대 술집,,합정역,3번,530.0,"2호선,6호선",7.0,0.6363378561818712,0.0,0.19248715239823833,0.0,0.8386916332733204,0.15497001621066067,0.2629125416859899,0.0,0.34404140952782886,0.615403061135887,0.28025182232431706,1.0717065648023403,0.28911547087474293,0.0,0.4236537386531587,
고쿠텐 홍대점,일식당,서울 마포구 월드컵북로4길 26 1층,4.47,홍대텐동 수요미식회에 나온 고쿠텐 여기 진짜 맛집,,홍대입구역,1번,248.0,"2호선,공항철도,경의중앙선",3.0,0.4569458423238191,0.0,0.2607333339961292,0.18442986706425968,0.9492244732394995,0.13203007449243703,0.1138420264225178,0.1714961788973924,0.18851888271817224,0.7485206101959943,0.24462487609856995,0.8988382125188955,0.5339833166382786,0.0,0.8469775771866909,"위생,이색테마,혼자"
장인닭갈비 홍대점,닭갈비,서울 마포구 어울마당로 111-1 1층,,,,홍대입구역,9번,173.0,"2호선,공항철도,경의중앙선",2.0,0.8992655100973522,0.0,0.7698836248895872,0.0,0.9007476764235994,0.37695302155016824,0.038366424916672213,0.37509797110007204,0.10630323805704361,0.7091824896617486,0.2460757136760349,0.882779755558134,0.37695302155016824,0.0,0.0,"가성비,넓은,위생"
키움초밥,"초밥,롤",서울 마포구 잔다리로 77 대창빌딩,,인스타그램에서 유명한 홍대 스시맛집,,합정역,2번,523.0,"2호선,6호선",7.0,1.2515321145568146,0.0,0.43267572290600637,0.0,0.91178264461783,0.05206172729034416,0.06195512488322084,0.10097662886120264,0.025846558522806373,0.659519141009937,0.22288031750583107,0.8288434335892801,0.10154663183097697,0.0,0.3509833553952041,"가성비,위생"
시나모롤 스위트카페,"카페,디저트",서울 마포구 양화로 188 홍대 AK& 2층,,,,홍대입구역,5번,9.0,"2호선,공항철도,경의중앙선",0.0,0.21149366012723092,2.4487359917302416,0.5320938536382095,0.0,0.26469255422708216,0.1788136381859687,0.1782662734695856,0.9131892854708301,0.13444147113505944,0.08798902042385555,0.11567397215707492,0.2801557431414082,1.9650122509288,0.044799400628901295,0.09776216305161156,"귀여운,비주얼,이색테마"
